weight,density,highest degree,runtime,stretch,jumpstretch
223257,0.23797979797979799,55,989,58.21052631578947,8.0
213743,0.22686868686868686,65,948,253.33333333333334,8.0
240619,0.23474747474747476,61,1020,73.6,8.0
203938,0.2301010101010101,55,1040,235.0,6.0
228200,0.23252525252525252,62,1039,103.0,7.0
211686,0.22181818181818183,55,815,147.9,7.0
219150,0.2288888888888889,53,1091,82.375,8.0
273847,0.2577777777777778,61,1014,54.8125,7.0
270459,0.2501010101010101,59,869,270.6666666666667,7.0
251269,0.2408080808080808,61,1004,71.625,8.0
