weight,density,highest degree,runtime,stretch
2220,0.6,3,1,1.0
1488,0.6,4,0,1.0
2137,0.6,4,0,1.0
2257,0.6,3,0,1.0
1991,0.6,3,0,1.0
5380,0.9,4,0,1.0
2729,0.7,3,0,1.0
2066,0.6,3,0,1.0
513,0.4,2,1,1.0
3054,0.7,4,0,1.2256493506493507
