weight,density,highest degree,runtime,stretch,jumpstretch
313963,0.29434343434343435,66,2178,107.75,6.0
298487,0.2901010101010101,79,1781,291.0,6.0
322353,0.2961616161616162,73,2403,Infinity,7.0
323954,0.2973737373737374,74,1863,50.1764705882353,6.0
271507,0.2705050505050505,67,1775,Infinity,Infinity
285905,0.2880808080808081,71,1964,395.6666666666667,6.0
295549,0.2812121212121212,68,1903,Infinity,7.0
286251,0.278989898989899,72,1992,124.8,6.0
300107,0.28565656565656566,76,1726,111.66666666666667,6.0
307433,0.28444444444444444,65,1826,148.66666666666666,7.0
