weight,density,highest degree,runtime,stretch,jumpstretch
370498,0.22335483870967743,70,1859,71.73333333333333,9.0
346107,0.22064516129032258,87,1870,279.7142857142857,9.0
376719,0.2247741935483871,69,1707,Infinity,7.0
376005,0.22864516129032258,77,1665,241.33333333333334,7.0
375703,0.22438709677419355,88,1745,758.0,8.0
380256,0.2270967741935484,85,1782,246.0,8.0
371741,0.22929032258064516,66,2026,70.25,9.0
379680,0.22593548387096773,74,2050,386.0,7.0
351113,0.21483870967741936,84,1894,304.5,8.0
407971,0.23574193548387096,87,1840,Infinity,7.0
