weight,density,highest degree,runtime,stretch,jumpstretch
227870,0.19716129032258065,82,2332,92.11111111111111,8.0
241412,0.20219354838709677,80,2007,Infinity,8.0
250332,0.20774193548387096,85,2118,218.5,7.0
221608,0.19174193548387097,94,2446,Infinity,9.0
244322,0.20180645161290323,94,2134,185.71428571428572,9.0
217713,0.196,89,2010,294.0,8.0
244815,0.19883870967741935,80,2055,175.0,9.0
209833,0.19045161290322582,91,2061,Infinity,9.0
228252,0.19522580645161292,89,2210,71.78571428571429,9.0
232930,0.1984516129032258,90,1853,Infinity,9.0
