weight,density,highest degree,runtime,stretch,jumpstretch
41292,0.45666666666666667,20,26,50.75,3.0
50230,0.51,21,29,13.08433734939759,3.0
45997,0.5233333333333333,20,31,35.625,2.0
50468,0.5066666666666667,20,32,25.854166666666668,3.0
44529,0.48333333333333334,20,32,9.520547945205479,3.0
41799,0.44666666666666666,22,26,36.55555555555556,3.0
45839,0.5,20,34,5.030674846625767,3.0
45002,0.4766666666666667,20,27,12.246913580246913,3.0
51820,0.5233333333333333,22,33,542.0,3.0
39077,0.43333333333333335,17,29,32.0,3.0
