weight,density,highest degree,runtime,stretch,jumpstretch
502962,0.16682539682539682,171,20028,Infinity,11.0
501865,0.16543650793650794,184,19218,Infinity,12.0
501208,0.16436507936507935,168,18770,Infinity,11.0
487583,0.16257936507936507,173,19839,Infinity,11.0
483762,0.16333333333333333,159,19611,Infinity,11.0
471246,0.163015873015873,168,19270,361.0,12.0
500229,0.1655952380952381,193,17883,Infinity,11.0
485282,0.16642857142857143,159,19554,Infinity,11.0
455783,0.1597222222222222,199,17754,203.0,11.0
509354,0.16623015873015873,158,19613,Infinity,11.0
