weight,density,highest degree,runtime,stretch,jumpstretch
934215,0.11309236947791165,65,183308,Infinity,14.0
955999,0.11440963855421686,53,179923,Infinity,14.0
919617,0.11286746987951807,59,178888,4745.0,15.0
971194,0.11559839357429719,59,180785,3387.0,13.0
880551,0.11129317269076305,62,172620,Infinity,15.0
898070,0.11135742971887551,60,176247,Infinity,14.0
877946,0.11077911646586346,64,177318,Infinity,15.0
955912,0.1148273092369478,60,178529,1617.0,14.0
890407,0.1118714859437751,58,176952,Infinity,14.0
925327,0.11280321285140563,62,180125,1357.75,15.0
