weight,density,highest degree,runtime,stretch,jumpstretch
46458,0.014907630522088353,10,44490,Infinity,Infinity
51908,0.015164658634538152,10,44511,Infinity,Infinity
44594,0.014650602409638554,11,47099,Infinity,Infinity
47716,0.014746987951807228,9,46855,Infinity,Infinity
45601,0.014843373493975904,8,43899,Infinity,Infinity
48575,0.01481124497991968,8,45370,Infinity,Infinity
48256,0.014682730923694778,9,45801,Infinity,Infinity
50241,0.014682730923694778,10,46558,Infinity,Infinity
45913,0.014618473895582329,9,49436,Infinity,Infinity
40767,0.014843373493975904,9,48274,Infinity,Infinity
