weight,density,highest degree,runtime,stretch,jumpstretch
42818,0.01829145728643216,10,15745,Infinity,Infinity
36721,0.01793969849246231,8,14674,Infinity,Infinity
40701,0.01793969849246231,9,16278,Infinity,Infinity
34192,0.01778894472361809,11,14912,Infinity,Infinity
36378,0.017688442211055276,9,15992,Infinity,Infinity
36954,0.017386934673366834,8,14612,Infinity,Infinity
43094,0.017738693467336683,7,15168,Infinity,Infinity
35478,0.017839195979899497,7,16308,Infinity,Infinity
39157,0.01763819095477387,9,15532,Infinity,Infinity
44280,0.018090452261306532,9,15271,Infinity,Infinity
