weight,density,highest degree,runtime,stretch,jumpstretch
716171,0.1688888888888889,132,11643,1176.0,12.0
714713,0.16722222222222222,134,11370,475.0,11.0
710614,0.16972222222222222,145,11792,477.0,11.0
695256,0.1663888888888889,163,12478,896.0,13.0
673305,0.16515873015873017,145,11277,263.6666666666667,11.0
672039,0.16432539682539682,137,11642,283.5,10.0
689361,0.16674603174603175,160,11551,707.6666666666666,12.0
727202,0.16682539682539682,157,11278,289.0,12.0
722036,0.1680952380952381,134,11522,Infinity,12.0
633273,0.16007936507936507,138,11700,Infinity,11.0
