weight,density,highest degree,runtime,stretch,jumpstretch
170468,0.2296969696969697,56,1253,114.36363636363636,7.0
159322,0.22181818181818183,56,1118,222.0,7.0
148215,0.22161616161616163,53,1062,94.33333333333333,7.0
152693,0.2191919191919192,58,1409,70.86666666666666,8.0
174444,0.22424242424242424,54,1061,99.375,7.0
155138,0.21575757575757576,43,908,42.523809523809526,7.0
163147,0.22,58,1209,573.0,8.0
147325,0.21292929292929294,46,1203,Infinity,8.0
174063,0.22424242424242424,62,1175,Infinity,8.0
152561,0.21333333333333335,49,955,99.5,7.0
