weight,density,highest degree,runtime,stretch,jumpstretch
13681,0.04036036036036036,7,612,Infinity,Infinity
16272,0.042522522522522525,7,436,Infinity,Infinity
15658,0.04216216216216216,7,446,Infinity,Infinity
13234,0.041801801801801805,6,541,Infinity,Infinity
14601,0.04108108108108108,9,503,Infinity,Infinity
12677,0.042522522522522525,9,456,Infinity,Infinity
17595,0.04288288288288288,7,543,Infinity,Infinity
15068,0.041801801801801805,8,509,Infinity,Infinity
14742,0.042522522522522525,7,497,Infinity,Infinity
13010,0.04144144144144144,7,424,Infinity,Infinity
