weight,density,highest degree,runtime,stretch,jumpstretch
15215,0.05272727272727273,10,2414,Infinity,Infinity
37653,0.06464646464646465,13,2640,260.5,Infinity
12737,0.04080808080808081,8,1778,Infinity,Infinity
21372,0.05090909090909091,11,1929,185.58333333333334,Infinity
29004,0.05797979797979798,15,2485,256.2857142857143,Infinity
63741,0.07494949494949495,14,2621,487.5,Infinity
166133,0.07616161616161617,13,2294,1483.0,Infinity
20653,0.05353535353535353,12,1997,Infinity,Infinity
13439,0.04262626262626262,12,2172,Infinity,Infinity
17152,0.04,10,1846,Infinity,Infinity
