weight,density,highest degree,runtime,stretch,jumpstretch
501721,0.19441707717569787,100,6195,Infinity,9.0
464944,0.18922824302134647,108,6406,Infinity,10.0
476733,0.189688013136289,106,5893,174.25,10.0
489582,0.1895566502463054,119,6491,167.66666666666666,9.0
491935,0.1943513957307061,114,6370,128.25,10.0
485167,0.19008210180623974,114,6431,249.0,Infinity
468677,0.18758620689655173,113,6269,Infinity,9.0
481845,0.19060755336617405,106,6335,Infinity,9.0
470152,0.19113300492610838,123,6313,Infinity,10.0
448058,0.1850903119868637,108,5833,Infinity,10.0
