weight,density,highest degree,runtime,stretch,jumpstretch
103787,0.07341935483870968,17,4686,Infinity,16.0
141337,0.07703225806451613,19,5475,Infinity,Infinity
155329,0.08090322580645161,21,5956,Infinity,Infinity
112135,0.07341935483870968,18,5284,1178.0,Infinity
150520,0.08103225806451612,19,5965,388.7142857142857,14.0
93118,0.06774193548387097,18,5523,511.625,Infinity
167192,0.084,25,5506,721.75,13.0
205697,0.08748387096774193,24,5654,382.5,Infinity
160676,0.08258064516129032,22,5911,1518.0,Infinity
102965,0.07496774193548388,20,6092,325.0,Infinity
