weight,density,highest degree,runtime,stretch,jumpstretch
1343395,0.1721825396825397,77,155989,2336.0,10.0
1312543,0.17222222222222222,80,161386,Infinity,10.0
1346056,0.17325396825396824,79,155043,1001.0,10.0
1321850,0.17238095238095238,78,157033,2323.0,11.0
1304138,0.17095238095238094,88,159769,Infinity,10.0
1367366,0.17373015873015873,81,163621,Infinity,10.0
1357107,0.1740873015873016,81,158185,Infinity,11.0
1290341,0.17047619047619048,83,155685,1180.0,11.0
1417437,0.17626984126984127,80,157408,834.0,10.0
1276281,0.17067460317460317,72,158215,1417.0,10.0
