weight,density,highest degree,runtime,stretch,jumpstretch
582091,0.19756978653530377,103,5304,847.0,10.0
609687,0.20170771756978653,100,5758,Infinity,9.0
641277,0.2058456486042693,115,5896,Infinity,9.0
638937,0.20558292282430213,107,5542,Infinity,9.0
659234,0.20853858784893267,110,5979,310.0,9.0
617566,0.20374384236453202,109,5416,134.8181818181818,10.0
577894,0.19349753694581281,115,5580,131.25,9.0
585394,0.19665024630541872,95,6148,Infinity,9.0
637946,0.2070279146141215,92,5590,117.0,9.0
536546,0.1915270935960591,92,5332,297.25,9.0
