weight,density,highest degree,runtime,stretch,jumpstretch
403850,0.1735175879396985,99,13964,Infinity,11.0
381733,0.16753768844221106,99,12979,388.25,12.0
437627,0.17763819095477387,106,13691,987.0,10.0
411185,0.1750251256281407,125,12814,Infinity,13.0
401508,0.17175879396984925,102,13603,Infinity,11.0
464472,0.17949748743718594,123,13070,Infinity,10.0
435659,0.1765326633165829,110,13148,Infinity,11.0
423673,0.1771859296482412,96,13861,Infinity,11.0
430712,0.17763819095477387,108,14375,1096.0,10.0
423920,0.17517587939698492,102,12761,233.66666666666666,12.0
