weight,density,highest degree,runtime,stretch,jumpstretch
320592,0.1814765100671141,85,3358,Infinity,10.0
321148,0.18138702460850112,87,3223,386.0,9.0
295492,0.17539149888143177,83,3206,Infinity,10.0
333969,0.1829082774049217,86,2941,Infinity,9.0
280811,0.17145413870246085,89,3303,Infinity,10.0
289162,0.17592841163310963,95,3254,128.28571428571428,11.0
294789,0.17834451901565995,76,3157,139.0,10.0
308807,0.18192393736017898,88,2951,136.5,Infinity
294590,0.1753020134228188,84,3053,89.14285714285714,10.0
312593,0.18156599552572708,86,3013,116.0,9.0
