weight,density,highest degree,runtime,stretch,jumpstretch
19966,0.03494949494949495,8,1635,Infinity,Infinity
18803,0.034545454545454546,9,1798,Infinity,Infinity
21559,0.035555555555555556,10,1733,Infinity,Infinity
21125,0.033535353535353536,9,1596,Infinity,Infinity
16317,0.03333333333333333,8,1691,Infinity,Infinity
24328,0.03414141414141414,7,1272,Infinity,Infinity
18792,0.033535353535353536,7,1436,Infinity,Infinity
25571,0.03616161616161616,9,1713,Infinity,Infinity
22145,0.03393939393939394,8,1371,Infinity,Infinity
19410,0.03414141414141414,7,1516,Infinity,Infinity
