weight,density,highest degree,runtime,stretch,jumpstretch
346865,0.21387024608501118,114,5867,Infinity,8.0
384506,0.2214765100671141,106,5791,395.0,9.0
358888,0.21512304250559283,117,5982,245.33333333333334,8.0
403564,0.22935123042505592,108,6246,308.0,8.0
366941,0.2193288590604027,102,5983,158.5,8.0
371427,0.21950782997762863,115,6047,Infinity,9.0
351396,0.21225950782997763,115,5742,353.0,10.0
339351,0.21029082774049218,109,5915,226.0,8.0
369955,0.22210290827740492,118,6230,615.0,8.0
371298,0.2193288590604027,112,6116,Infinity,8.0
