weight,density,highest degree,runtime,stretch,jumpstretch
127349,0.2634234234234234,46,448,108.375,5.0
115066,0.2594594594594595,54,603,72.14285714285714,6.0
130063,0.26522522522522524,42,586,86.25,6.0
129606,0.2648648648648649,53,657,366.5,7.0
151457,0.27531531531531533,53,445,134.5,6.0
126476,0.26198198198198197,56,376,79.0,6.0
123424,0.2569369369369369,48,442,99.25,7.0
122104,0.2623423423423423,51,578,447.3333333333333,6.0
131786,0.2655855855855856,55,557,81.5,5.0
148523,0.27675675675675676,48,586,50.0,6.0
