weight,density,highest degree,runtime,stretch,jumpstretch
613226,0.15674603174603174,137,10540,1244.5,12.0
644998,0.15773809523809523,148,10738,Infinity,11.0
669227,0.16142857142857142,148,11208,1020.0,11.0
699585,0.1623015873015873,143,10477,Infinity,12.0
604804,0.15642857142857142,156,11007,293.0,12.0
586796,0.1523809523809524,149,10845,179.66666666666666,12.0
670915,0.1599206349206349,160,10658,Infinity,12.0
619619,0.15646825396825398,166,11354,235.25,10.0
586496,0.15412698412698414,158,10424,Infinity,12.0
651272,0.1580952380952381,143,10779,1316.0,12.0
