weight,density,highest degree,runtime,stretch,jumpstretch
518348,0.15347791164658633,146,28405,Infinity,13.0
530883,0.15800803212851405,151,30167,619.0,12.0
546688,0.15543775100401605,188,26475,Infinity,12.0
497598,0.15309236947791163,131,28650,Infinity,13.0
554043,0.15672289156626507,147,27494,Infinity,12.0
506260,0.15440963855421685,135,27892,Infinity,13.0
513867,0.15283534136546184,168,28607,Infinity,13.0
532790,0.154570281124498,153,27554,Infinity,12.0
561455,0.15903614457831325,138,29876,Infinity,12.0
570673,0.15784738955823294,140,27912,204.0,12.0
