weight,density,highest degree,runtime,stretch,jumpstretch
31863,0.023355704697986576,10,6357,Infinity,Infinity
29590,0.02389261744966443,7,6852,Infinity,Infinity
28505,0.02371364653243848,8,7142,Infinity,Infinity
27197,0.022997762863534676,7,5744,Infinity,Infinity
38457,0.024161073825503355,8,7213,Infinity,Infinity
36839,0.024697986577181207,10,6726,Infinity,Infinity
29145,0.023624161073825502,7,6594,Infinity,Infinity
27549,0.02371364653243848,9,6817,Infinity,Infinity
29483,0.023624161073825502,8,6690,Infinity,Infinity
28120,0.023445190156599554,8,6354,Infinity,Infinity
