weight,density,highest degree,runtime,stretch,jumpstretch
18383,0.04540540540540541,7,634,Infinity,Infinity
13390,0.04288288288288288,7,533,Infinity,Infinity
12381,0.04216216216216216,7,665,Infinity,Infinity
13814,0.04216216216216216,7,632,Infinity,Infinity
18682,0.04504504504504504,9,578,Infinity,Infinity
16548,0.04288288288288288,8,517,Infinity,Infinity
14754,0.04288288288288288,7,501,Infinity,Infinity
15526,0.042522522522522525,6,454,Infinity,Infinity
17600,0.04504504504504504,9,503,Infinity,Infinity
14656,0.043243243243243246,8,688,Infinity,Infinity
