weight,density,highest degree,runtime
30438,0.39,14,23
39123,0.39666666666666667,16,8
37997,0.39666666666666667,20,9
49901,0.47,16,9
43770,0.43333333333333335,21,9
36915,0.39666666666666667,19,8
42075,0.39666666666666667,16,10
33951,0.3933333333333333,18,8
40564,0.41,17,9
47452,0.42333333333333334,14,9
