weight,density,highest degree,runtime
159535,0.21636363636363637,54,996
159535,0.21636363636363637,54,1005
159535,0.21636363636363637,54,1146
159535,0.21636363636363637,54,1264
159535,0.21636363636363637,54,1252
159535,0.21636363636363637,54,1173
159535,0.21636363636363637,54,1083
159535,0.21636363636363637,54,1243
159535,0.21636363636363637,54,1068
159535,0.21636363636363637,54,1195
