weight,density,highest degree,runtime
138387,0.3183673469387755,27,296
168644,0.3551020408163265,38,319
149351,0.3224489795918367,23,290
161467,0.3436734693877551,26,311
149664,0.33387755102040817,27,304
151097,0.3306122448979592,28,305
125025,0.3093877551020408,24,290
138589,0.31755102040816324,25,296
150807,0.3224489795918367,28,289
134412,0.31918367346938775,31,291
