weight,density,highest degree,runtime
37306,0.39,21,11
32520,0.4066666666666667,17,15
27073,0.37333333333333335,20,10
34405,0.42333333333333334,19,9
30890,0.41,17,10
42842,0.43333333333333335,17,10
27613,0.38,18,10
42812,0.44,18,9
27874,0.37,20,9
36922,0.4166666666666667,18,16
