weight,density,highest degree,runtime
145528,0.25585585585585585,38,354
145528,0.25585585585585585,38,342
145528,0.25585585585585585,38,325
145528,0.25585585585585585,38,284
145528,0.25585585585585585,38,266
145528,0.25585585585585585,38,344
145528,0.25585585585585585,38,341
145528,0.25585585585585585,38,341
145528,0.25585585585585585,38,321
145528,0.25585585585585585,38,274
