weight,density,highest degree,runtime
34139,0.36333333333333334,14,250
32132,0.3433333333333333,12,77
42100,0.37333333333333335,15,29
45583,0.37333333333333335,13,76
34670,0.31,11,43
36549,0.3233333333333333,11,41
28691,0.31666666666666665,11,36
37285,0.35333333333333333,14,22
26242,0.30333333333333334,11,40
23667,0.2966666666666667,11,31
