weight,density,highest degree,runtime
21411,0.30666666666666664,12,27
20566,0.2833333333333333,11,23
26291,0.3333333333333333,12,31
29059,0.34,11,39
32963,0.36,12,32
37957,0.36666666666666664,14,28
20955,0.27,11,21
36237,0.35,15,27
13525,0.25,9,22
34089,0.35,12,25
