weight,density,highest degree,runtime
96592,0.28816326530612246,29,64
81845,0.27918367346938777,32,66
96404,0.2873469387755102,29,63
77696,0.2612244897959184,28,67
95003,0.2938775510204082,34,66
78783,0.27183673469387754,29,65
95414,0.2938775510204082,27,65
91916,0.2987755102040816,31,63
84182,0.28816326530612246,28,64
91445,0.29551020408163264,27,62
