weight,density,highest degree,runtime
36155,0.41,21,11
36155,0.41,21,11
36155,0.41,21,10
36155,0.41,21,11
36155,0.41,21,10
36155,0.41,21,10
36155,0.41,21,14
36155,0.41,21,14
36155,0.41,21,15
36155,0.41,21,14
