weight,density,highest degree,runtime
688531,0.13217391304347825,159,41880
688531,0.13217391304347825,159,41469
688531,0.13217391304347825,159,41780
688531,0.13217391304347825,159,42287
688531,0.13217391304347825,159,41862
688531,0.13217391304347825,159,41984
688531,0.13217391304347825,159,41548
688531,0.13217391304347825,159,42034
688531,0.13217391304347825,159,41388
688531,0.13217391304347825,159,42256
