weight,density,highest degree,runtime
35777,0.33,15,23
34736,0.36333333333333334,14,26
31106,0.35,14,31
31941,0.3333333333333333,16,26
21278,0.3,13,24
33841,0.36333333333333334,14,27
23282,0.31333333333333335,11,25
40608,0.39666666666666667,15,29
30163,0.32666666666666666,16,25
32190,0.3333333333333333,13,32
