weight,density,highest degree,runtime,stretch,jumpstretch
48682,0.014329317269076306,9,44526,Infinity,Infinity
52046,0.015004016064257029,9,42969,Infinity,Infinity
50243,0.01487550200803213,9,44816,Infinity,Infinity
57822,0.014939759036144579,8,47432,Infinity,Infinity
47839,0.014586345381526105,9,48232,Infinity,Infinity
50447,0.014746987951807228,8,48083,Infinity,Infinity
44889,0.014746987951807228,8,43819,Infinity,Infinity
53515,0.01481124497991968,10,42463,Infinity,Infinity
56732,0.015293172690763052,9,44932,Infinity,Infinity
49444,0.014746987951807228,9,44525,Infinity,Infinity
