weight,density,highest degree,runtime,stretch,jumpstretch
342748,0.1779967159277504,90,7697,378.0,10.0
338667,0.1774712643678161,124,7867,158.625,11.0
340082,0.18068965517241378,100,7650,Infinity,9.0
333551,0.17832512315270935,95,8197,134.16666666666666,10.0
337887,0.17839080459770115,106,8057,Infinity,11.0
382188,0.18870279146141214,100,7866,Infinity,11.0
345797,0.18279146141215108,97,7824,Infinity,9.0
345530,0.18108374384236453,110,7778,Infinity,10.0
348561,0.17983579638752054,116,8047,187.0,11.0
342178,0.180623973727422,116,7946,219.0,Infinity
