weight,density,highest degree,runtime,stretch,jumpstretch
487714,0.15839195979899498,108,7459,525.0,10.0
480812,0.15683417085427134,96,7202,Infinity,11.0
489971,0.15708542713567838,102,7346,Infinity,13.0
477576,0.15899497487437186,94,7169,207.33333333333334,11.0
482956,0.15673366834170854,108,7338,417.0,12.0
498213,0.16040201005025126,108,7093,240.66666666666666,10.0
475845,0.1585929648241206,112,7478,Infinity,10.0
475596,0.15678391959798996,94,6913,227.125,11.0
496680,0.15899497487437186,104,7194,644.0,12.0
458998,0.15422110552763818,106,6977,546.0,11.0
