weight,density,highest degree,runtime,stretch,jumpstretch
985058,0.33961290322580645,74,22207,1117.0,6.0
925953,0.331741935483871,72,19129,220.4,6.0
955990,0.3335483870967742,72,20056,295.85714285714283,5.0
992538,0.33703225806451614,76,18222,168.0,5.0
943091,0.3305806451612903,71,20184,269.3333333333333,5.0
991754,0.33703225806451614,70,19584,244.875,6.0
971808,0.33561290322580645,68,19792,243.5,5.0
955907,0.3350967741935484,77,21592,398.6666666666667,6.0
954220,0.33238709677419354,75,19045,224.2,6.0
961836,0.3325161290322581,70,20401,472.3333333333333,5.0
