weight,density,highest degree,runtime,stretch,jumpstretch
580612,0.20306532663316582,161,20515,375.0,10.0
589558,0.20984924623115578,124,20330,Infinity,9.0
605076,0.2100502512562814,129,22424,Infinity,11.0
638169,0.21743718592964825,136,21694,455.0,9.0
578584,0.2057788944723618,136,20834,462.3333333333333,10.0
631702,0.21336683417085428,147,19812,Infinity,10.0
585996,0.20442211055276382,117,19830,740.0,9.0
584740,0.20663316582914573,124,20577,127.14285714285714,10.0
603402,0.21040201005025125,140,21501,96.55555555555556,9.0
549125,0.20030150753768844,122,21431,Infinity,9.0
