weight,density,highest degree,runtime,stretch,jumpstretch
358446,0.2526451612903226,107,3446,85.29411764705883,8.0
351817,0.24735483870967742,83,3223,175.0,7.0
360805,0.24167741935483872,101,3187,114.5,8.0
344024,0.24774193548387097,100,3288,188.75,7.0
359985,0.24516129032258063,105,3151,159.5,8.0
359108,0.2496774193548387,83,3349,377.0,Infinity
371466,0.2503225806451613,102,3249,Infinity,6.0
379369,0.2498064516129032,84,3225,Infinity,7.0
389272,0.25316129032258067,97,3174,139.0,7.0
360882,0.24335483870967742,101,2954,Infinity,8.0
