weight,density,highest degree,runtime,stretch,jumpstretch
272908,0.06623115577889448,29,30777,Infinity,20.0
251020,0.0628643216080402,30,32600,Infinity,18.0
201358,0.060402010050251254,25,31179,Infinity,Infinity
243892,0.06316582914572864,23,29410,1991.0,Infinity
231469,0.06326633165829146,22,32276,2536.0,Infinity
259747,0.06462311557788945,24,30212,Infinity,20.0
223329,0.06145728643216081,25,32654,1066.8,Infinity
225892,0.06221105527638191,23,32242,Infinity,18.0
158734,0.0571356783919598,22,29794,Infinity,20.0
286240,0.06628140703517588,25,32369,Infinity,19.0
