weight,density,highest degree,runtime,stretch,jumpstretch
26650,0.08979591836734693,8,163,Infinity,Infinity
10077,0.08163265306122448,7,179,Infinity,Infinity
12752,0.08326530612244898,7,216,74.05882352941177,Infinity
10117,0.08489795918367347,8,173,Infinity,Infinity
20362,0.08816326530612245,10,187,Infinity,Infinity
10966,0.07102040816326531,7,178,Infinity,Infinity
23484,0.09795918367346938,10,194,Infinity,Infinity
12480,0.08734693877551021,9,212,Infinity,Infinity
9654,0.08163265306122448,7,216,Infinity,Infinity
7865,0.06775510204081632,7,192,Infinity,Infinity
