weight,density,highest degree,runtime,stretch,jumpstretch
503964,0.1899497487437186,111,17265,Infinity,11.0
566080,0.20381909547738694,128,18787,324.0,10.0
494041,0.19090452261306531,110,16617,335.3333333333333,12.0
548164,0.19884422110552763,144,17177,Infinity,9.0
516299,0.1934673366834171,122,18118,467.0,10.0
494452,0.1949246231155779,121,16896,Infinity,9.0
516833,0.19432160804020102,151,17553,236.66666666666666,10.0
539585,0.1978391959798995,135,17361,258.0,10.0
491242,0.19316582914572863,123,18185,722.5,9.0
524662,0.19477386934673366,119,16697,Infinity,10.0
