weight,density,highest degree,runtime,stretch,jumpstretch
1113709,0.2086904761904762,154,18714,Infinity,9.0
1032926,0.20273809523809525,137,19031,Infinity,9.0
1070920,0.20817460317460318,157,20786,219.0,9.0
1029106,0.2036111111111111,136,18694,178.6,9.0
1061834,0.20642857142857143,158,17963,Infinity,10.0
1014883,0.20325396825396824,158,18459,Infinity,10.0
1101979,0.2090079365079365,164,19006,149.66666666666666,9.0
1043251,0.20277777777777778,161,16801,165.2,9.0
1068573,0.20686507936507936,150,17857,147.33333333333334,10.0
1094602,0.20849206349206348,129,18752,134.3846153846154,9.0
