weight,density,highest degree,runtime,stretch,jumpstretch
273960,0.09449664429530201,30,16267,662.0,Infinity
192269,0.08519015659955258,31,15669,Infinity,Infinity
173159,0.08572706935123042,24,16187,Infinity,Infinity
282478,0.09655480984340045,28,15208,2144.0,12.0
242516,0.09225950782997763,27,14865,Infinity,16.0
233325,0.09082774049217002,30,15221,563.0,13.0
199782,0.08626398210290828,28,14774,1212.6666666666667,14.0
180473,0.08295302013422819,25,13852,773.6666666666666,15.0
287878,0.09512304250559284,28,14398,Infinity,Infinity
205455,0.08644295302013423,27,15209,1359.0,14.0
