weight,density,highest degree,runtime,stretch,jumpstretch
339980,0.1812807881773399,94,8060,149.5,9.0
374992,0.18535303776683087,130,7857,526.0,11.0
346623,0.18417077175697866,128,8307,645.0,12.0
406713,0.1941543513957307,110,8350,Infinity,9.0
367344,0.18935960591133005,99,8127,973.0,10.0
381924,0.19119868637110016,139,8275,148.9,9.0
414774,0.1922495894909688,141,8532,322.6666666666667,10.0
403069,0.19192118226600985,121,8357,165.25,10.0
372469,0.18528735632183907,129,8492,Infinity,10.0
400388,0.1923152709359606,135,9224,Infinity,9.0
