weight,density,highest degree,runtime,stretch,jumpstretch
307258,0.22748387096774195,71,2404,Infinity,8.0
347163,0.24206451612903226,86,3105,Infinity,7.0
328242,0.2366451612903226,97,2878,99.28571428571429,8.0
315827,0.23032258064516128,71,3060,110.0,7.0
305791,0.22851612903225807,98,3113,73.5,9.0
345094,0.2430967741935484,97,3317,185.4,8.0
346712,0.24335483870967742,102,3039,495.0,8.0
352831,0.2454193548387097,84,3080,137.66666666666666,8.0
340017,0.24283870967741936,92,3339,191.71428571428572,7.0
366926,0.24425806451612903,99,3179,Infinity,7.0
