weight,density,highest degree,runtime,stretch,jumpstretch
784574,0.21115577889447237,134,14746,Infinity,9.0
716354,0.20613065326633165,122,13207,192.5,9.0
667270,0.20065326633165828,117,13874,Infinity,9.0
695316,0.20025125628140703,127,14153,174.0,9.0
741315,0.20814070351758793,118,13478,305.0,10.0
648426,0.19608040201005025,131,13598,444.0,11.0
737682,0.20688442211055277,135,14159,214.57142857142858,9.0
769254,0.20814070351758793,136,14261,225.66666666666666,10.0
725882,0.20733668341708542,124,14478,233.0,9.0
758935,0.21040201005025125,127,13426,Infinity,9.0
