weight,density,highest degree,runtime,stretch,jumpstretch
10468,0.06285714285714286,7,172,Infinity,Infinity
7274,0.05959183673469388,8,158,Infinity,Infinity
13097,0.06693877551020408,7,185,Infinity,Infinity
8707,0.05959183673469388,7,146,Infinity,Infinity
11876,0.0636734693877551,7,161,Infinity,Infinity
11694,0.0636734693877551,8,157,Infinity,Infinity
8899,0.061224489795918366,7,159,Infinity,Infinity
11027,0.062040816326530614,8,149,Infinity,Infinity
10498,0.0636734693877551,11,198,Infinity,Infinity
10386,0.06285714285714286,8,196,Infinity,Infinity
