weight,density,highest degree,runtime,stretch,jumpstretch
4497,0.10666666666666667,5,25,Infinity,Infinity
7363,0.12,5,22,Infinity,Infinity
5529,0.10333333333333333,5,21,Infinity,Infinity
5660,0.11666666666666667,4,22,Infinity,Infinity
6176,0.11666666666666667,6,23,Infinity,Infinity
4234,0.11666666666666667,7,24,Infinity,Infinity
5150,0.12,5,24,Infinity,Infinity
6572,0.11666666666666667,6,24,Infinity,Infinity
4781,0.10333333333333333,4,21,Infinity,Infinity
4900,0.11666666666666667,5,23,Infinity,Infinity
