weight,density,highest degree,runtime,stretch,jumpstretch
39083,0.01814070351758794,9,18585,Infinity,Infinity
37134,0.018190954773869346,10,19341,Infinity,Infinity
43635,0.01829145728643216,8,18371,Infinity,Infinity
38920,0.01793969849246231,8,19040,Infinity,Infinity
36798,0.018190954773869346,9,17006,Infinity,Infinity
38186,0.01793969849246231,9,18016,Infinity,Infinity
37731,0.01814070351758794,8,19609,Infinity,Infinity
45249,0.018341708542713567,8,17578,Infinity,Infinity
36401,0.017839195979899497,8,18543,Infinity,Infinity
38574,0.018090452261306532,8,17777,Infinity,Infinity
