weight,density,highest degree,runtime,stretch,jumpstretch
116075,0.3575510204081633,39,194,47.5,4.0
123687,0.3689795918367347,42,167,21.576923076923077,4.0
116700,0.3616326530612245,38,192,62.25,5.0
117541,0.3706122448979592,36,138,58.61538461538461,5.0
123669,0.37142857142857144,41,217,82.5,4.0
118602,0.363265306122449,37,176,47.61904761904762,5.0
117078,0.37795918367346937,35,141,30.0,4.0
96156,0.3379591836734694,41,222,18.425,4.0
113900,0.3551020408163265,37,147,26.789473684210527,4.0
114582,0.3551020408163265,36,153,19.576271186440678,5.0
