weight,density,highest degree,runtime,stretch,jumpstretch
523425,0.16916666666666666,204,21900,Infinity,11.0
568093,0.17833333333333334,166,22798,Infinity,11.0
591910,0.18119047619047618,153,21656,Infinity,11.0
580129,0.17817460317460318,204,22937,Infinity,10.0
564869,0.17543650793650795,208,23043,Infinity,11.0
581463,0.17912698412698413,199,24671,270.0,10.0
558879,0.1763888888888889,180,22638,237.5,10.0
521899,0.1732936507936508,162,22184,589.0,11.0
600212,0.1815079365079365,179,22097,264.3333333333333,12.0
508035,0.1717857142857143,177,22562,Infinity,Infinity
