weight,density,highest degree,runtime,stretch,jumpstretch
7522,0.05795918367346939,6,173,Infinity,Infinity
13207,0.06857142857142857,7,186,Infinity,Infinity
13608,0.0636734693877551,7,179,Infinity,Infinity
10801,0.0653061224489796,7,212,Infinity,Infinity
8911,0.05877551020408163,5,220,Infinity,Infinity
12379,0.0653061224489796,9,197,Infinity,Infinity
11312,0.06448979591836734,10,175,Infinity,Infinity
10640,0.0653061224489796,8,219,Infinity,Infinity
9261,0.062040816326530614,6,176,Infinity,Infinity
8838,0.06285714285714286,5,218,Infinity,Infinity
