weight,density,highest degree,runtime,stretch,jumpstretch
31857,0.02442953020134228,13,7685,Infinity,Infinity
31374,0.023982102908277406,7,8214,Infinity,Infinity
29749,0.02389261744966443,7,8373,Infinity,Infinity
28004,0.023355704697986576,7,7197,Infinity,Infinity
32778,0.024697986577181207,10,7962,Infinity,Infinity
31407,0.02371364653243848,7,8432,Infinity,Infinity
33625,0.024340044742729307,7,8848,Infinity,Infinity
30066,0.02371364653243848,9,7333,Infinity,Infinity
32782,0.024161073825503355,8,7428,Infinity,Infinity
23895,0.023624161073825502,8,7585,Infinity,Infinity
