weight,density,highest degree,runtime,stretch,jumpstretch
678391,0.1942211055276382,139,11102,833.0,11.0
594433,0.18758793969849247,129,11783,Infinity,10.0
576462,0.18170854271356784,111,10721,473.0,9.0
579686,0.18271356783919598,116,10444,176.0,10.0
680834,0.19693467336683418,134,11179,200.0,10.0
628202,0.19120603015075377,122,11310,694.0,9.0
601838,0.1877889447236181,109,11135,Infinity,10.0
667118,0.19321608040201005,119,10989,284.5,10.0
615497,0.18954773869346733,108,10622,505.0,9.0
632909,0.18819095477386935,122,10688,138.9,10.0
