weight,density,highest degree,runtime,stretch,jumpstretch
551842,0.14992063492063493,164,11058,579.0,13.0
585115,0.15488095238095237,149,10541,330.5,11.0
612057,0.1527777777777778,149,10754,637.5,12.0
586921,0.1526984126984127,148,11567,172.0,12.0
570559,0.15031746031746032,151,10448,589.0,12.0
580553,0.15119047619047618,153,10710,Infinity,11.0
572736,0.15043650793650792,158,11395,293.0,11.0
585148,0.15123015873015874,149,10812,191.33333333333334,11.0
586556,0.15202380952380953,162,11449,283.85714285714283,12.0
599430,0.15202380952380953,159,11231,643.5,12.0
