weight,density,highest degree,runtime,stretch,jumpstretch
657844,0.15675502008032127,149,21675,Infinity,12.0
683510,0.15730120481927712,152,20604,Infinity,11.0
699439,0.15800803212851405,132,21435,268.3333333333333,11.0
676746,0.15714056224899597,154,20232,Infinity,11.0
695633,0.15813654618473896,160,20593,Infinity,12.0
686448,0.15710843373493977,158,20612,Infinity,12.0
616731,0.15074698795180722,128,20792,Infinity,12.0
729004,0.16138152610441767,143,21462,672.5,12.0
701361,0.15964658634538154,147,21155,Infinity,12.0
659735,0.1548273092369478,160,20349,Infinity,13.0
