weight,density,highest degree,runtime,stretch,jumpstretch
37489,0.01763819095477387,7,12775,Infinity,Infinity
35269,0.017587939698492462,8,13540,Infinity,Infinity
41206,0.017688442211055276,8,13390,Infinity,Infinity
32746,0.017336683417085427,7,12663,Infinity,Infinity
40067,0.017487437185929648,9,13013,Infinity,Infinity
39079,0.01778894472361809,7,13558,Infinity,Infinity
39804,0.017738693467336683,9,12560,Infinity,Infinity
38711,0.017688442211055276,9,12431,Infinity,Infinity
38278,0.01728643216080402,8,13486,Infinity,Infinity
40350,0.01743718592964824,8,12455,Infinity,Infinity
