weight,density,highest degree,runtime,stretch,jumpstretch
16037,0.042522522522522525,6,579,Infinity,Infinity
14090,0.041801801801801805,9,700,Infinity,Infinity
18888,0.044684684684684686,7,456,Infinity,Infinity
17091,0.04432432432432432,9,520,Infinity,Infinity
14168,0.043963963963963966,8,503,Infinity,Infinity
11992,0.042522522522522525,7,665,Infinity,Infinity
15789,0.041801801801801805,6,540,Infinity,Infinity
16450,0.04216216216216216,8,654,Infinity,Infinity
17778,0.0436036036036036,9,673,Infinity,Infinity
13427,0.041801801801801805,6,549,Infinity,Infinity
